date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_v2bc,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml,cal_p_over_v2bc,cal_edge_v2bc
2026-07-23,824406,2026-07-23T17:10:00Z,668909,Gavin Williams,Minnesota Twins,True,0.299,0.362,0.145,0.216,team,1.0,0.311,23.8,7.46,7.42,7.42,7.42,,[],,,,,,0,,,,,,,,,,,
2026-07-23,824893,2026-07-23T16:15:00Z,519242,Chris Sale,San Diego Padres,True,0.289,0.29,0.149,0.224,team,1.0,0.288,22.8,6.65,6.55,6.55,6.55,,[],,,,,,0,,,,,,,,,,,
2026-07-23,824406,2026-07-23T17:10:00Z,671737,Taj Bradley,Cleveland Guardians,False,0.272,0.32,0.127,0.223,team,1.0,0.289,24.4,6.7,7.05,7.05,7.05,,[],,,,,,0,,,,,,,,,,,
2026-07-23,824247,2026-07-23T22:40:00Z,675512,Troy Melton,Kansas City Royals,True,0.236,0.327,0.13,0.213,team,1.0,0.258,22.9,6.27,5.92,5.92,5.92,,[],,,,,,0,,,,,,,,,,,
2026-07-23,824893,2026-07-23T16:15:00Z,606996,Kyle Hart,Atlanta Braves,False,0.209,0.25,0.083,0.2,lineup,1.0,0.2,28.0,5.19,5.99,5.61,5.61,,"[{""id"": 686948, ""name"": ""Drake Baldwin"", ""slot"": 1}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""slot"": 2}, {""id"": 621566, ""name"": ""Matt Olson"", ""slot"": 3}, {""id"": 671739, ""name"": ""Michael Harris II"", ""slot"": 4}, {""id"": 643289, ""name"": ""Mauricio Dubón"", ""slot"": 5}, {""id"": 663586, ""name"": ""Austin Riley"", ""slot"": 6}, {""id"": 642086, ""name"": ""Dominic Smith"", ""slot"": 7}, {""id"": 573262, ""name"": ""Mike Yastrzemski"", ""slot"": 8}, {""id"": 805347, ""name"": ""Jim Jarvis"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-07-23,823042,2026-07-23T21:15:00Z,694297,Brandon Pfaadt,St. Louis Cardinals,False,0.173,0.171,0.101,0.206,team,1.0,0.158,28.0,3.97,4.42,4.42,4.42,,[],,,,,,0,,,,,,,,,,,
2026-07-23,824247,2026-07-23T22:40:00Z,677976,Randy Dobnak,Detroit Tigers,False,0.113,0.143,0.074,0.233,team,1.0,0.129,28.0,2.87,3.62,3.62,3.62,,[],,,,,,0,,,,,,,,,,,
2026-07-23,823042,2026-07-23T21:15:00Z,700241,Michael McGreevy,Arizona Diamondbacks,True,0.166,0.171,0.087,0.196,team,1.0,0.147,22.8,3.87,3.35,3.35,3.35,,[],,,,,,0,,,,,,,,,,,
2026-07-23,822785,2026-07-23T19:07:00Z,669456,Shane Bieber,Tampa Bay Rays,True,0.176,0.176,0.118,0.193,lineup,1.01,0.152,21.6,4.05,3.2,3.29,3.29,,"[{""id"": 650490, ""name"": ""Yandy Díaz"", ""slot"": 1}, {""id"": 666018, ""name"": ""Jonathan Aranda"", ""slot"": 2}, {""id"": 691406, ""name"": ""Junior Caminero"", ""slot"": 3}, {""id"": 683748, ""name"": ""Victor Mesa Jr."", ""slot"": 4}, {""id"": 676356, ""name"": ""Jonny DeLuca"", ""slot"": 5}, {""id"": 802415, ""name"": ""Chandler Simpson"", ""slot"": 6}, {""id"": 810938, ""name"": ""Ben Williamson"", ""slot"": 7}, {""id"": 680700, ""name"": ""Richie Palacios"", ""slot"": 8}, {""id"": 676439, ""name"": ""Hunter Feduccia"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-07-23,822785,2026-07-23T19:07:00Z,668984,Casey Legumina,Toronto Blue Jays,False,0.163,0.091,0.107,0.186,lineup,1.01,0.112,28.0,3.08,3.26,3.12,3.12,,"[{""id"": 682818, ""name"": ""Yohendrick Piñango"", ""slot"": 1}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""slot"": 2}, {""id"": 676391, ""name"": ""Ernie Clement"", ""slot"": 3}, {""id"": 543807, ""name"": ""George Springer"", ""slot"": 4}, {""id"": 672386, ""name"": ""Alejandro Kirk"", ""slot"": 5}, {""id"": 672960, ""name"": ""Kazuma Okamoto"", ""slot"": 6}, {""id"": 676914, ""name"": ""Davis Schneider"", ""slot"": 7}, {""id"": 649966, ""name"": ""Luis Urías"", ""slot"": 8}, {""id"": 664702, ""name"": ""Myles Straw"", ""slot"": 9}]",,,,,,0,,,,,,,,,,,
2026-07-23,822785,2026-07-23T19:07:00Z,693855,Ian Seymour,Toronto Blue Jays,False,0.279,0.316,0.143,0.195,team,1.01,0.258,28.0,6.76,7.15,7.22,7.22,,[],,,,,,0,,,,,,,,,,,
2026-07-23,824893,2026-07-23T16:15:00Z,656288,Griffin Canning,Atlanta Braves,False,0.223,0.238,0.106,0.213,team,1.0,0.216,22.5,5.26,4.87,4.87,4.87,,[],,,,,,0,,,,,,,,,,,
