date,game_pk,game_datetime_utc,pitcher_id,pitcher,opp,is_home,season_k_pct,recent_k_pct,swstr_pct,opp_k_pct,opp_k_source,park_factor,matchup_k_pct,exp_bf,proj_ks_v0,proj_ks_v1,proj_ks_v2,proj_ks_ml,opp_lineup_json,line,over_odds,over_book,under_odds,under_book,n_books,p_over,novig_over,edge,ev_over,ev_under,cal_p_over_v2,cal_edge_v2,cal_p_over_ml,cal_edge_ml
2026-05-12,824604,2026-05-12T23:40:00Z,607200,Erick Fedde,Kansas City Royals,True,0.155,0.174,0.074,0.222,team,1.0,0.154,27.3,3.74,4.38,4.21,7.23,[],3.5,125,betmgm,-144,draftkings,5,0.606,0.433,0.173,0.364,-0.333,0.52,0.087,0.548,0.115
2026-05-12,824927,2026-05-12T23:15:00Z,607067,Colin Rea,Atlanta Braves,False,0.211,0.188,0.115,0.196,lineup,1.0,0.183,29.3,4.64,5.39,5.37,5.0,"[{""id"": 686948, ""name"": ""Drake Baldwin"", ""slot"": 1}, {""id"": 645277, ""name"": ""Ozzie Albies"", ""slot"": 2}, {""id"": 621566, ""name"": ""Matt Olson"", ""slot"": 3}, {""id"": 671739, ""name"": ""Michael Harris II"", ""slot"": 4}, {""id"": 643289, ""name"": ""Mauricio Dubón"", ""slot"": 5}, {""id"": 663586, ""name"": ""Austin Riley"", ""slot"": 6}, {""id"": 642086, ""name"": ""Dominic Smith"", ""slot"": 7}, {""id"": 673490, ""name"": ""Ha-Seong Kim"", ""slot"": 8}, {""id"": 573262, ""name"": ""Mike Yastrzemski"", ""slot"": 9}]",4.5,112,betonlineag,145,betmgm,5,0.621,0.449,0.172,0.317,-0.072,0.523,0.074,0.525,0.076
2026-05-12,825011,2026-05-13T01:40:00Z,669467,Andre Pallante,Athletics,False,0.176,0.197,0.1,0.228,team,1.0,0.19,23.9,4.24,4.46,4.55,6.71,[],3.5,-112,draftkings,105,betmgm,5,0.666,0.52,0.146,0.26,-0.315,0.531,0.011,0.545,0.025
2026-05-12,824442,2026-05-12T22:10:00Z,700712,Walbert Ureña,Cleveland Guardians,False,0.218,0.233,0.12,0.184,lineup,1.0,0.186,23.8,5.15,4.69,4.41,2.08,"[{""id"": 680757, ""name"": ""Steven Kwan"", ""slot"": 1}, {""id"": 800050, ""name"": ""Chase DeLauter"", ""slot"": 2}, {""id"": 608070, ""name"": ""José Ramírez"", ""slot"": 3}, {""id"": 700932, ""name"": ""Kyle Manzardo"", ""slot"": 4}, {""id"": 683953, ""name"": ""Travis Bazzana"", ""slot"": 5}, {""id"": 682177, ""name"": ""Daniel Schneemann"", ""slot"": 6}, {""id"": 682657, ""name"": ""Angel Martínez"", ""slot"": 7}, {""id"": 672275, ""name"": ""Patrick Bailey"", ""slot"": 8}, {""id"": 677587, ""name"": ""Brayan Rocchio"", ""slot"": 9}]",3.5,-105,betmgm,-105,draftkings,6,0.642,0.5,0.142,0.254,-0.302,0.527,0.027,0.506,0.006
2026-05-12,823790,2026-05-12T23:40:00Z,687075,Brandon Sproat,San Diego Padres,True,0.229,0.232,0.106,0.227,team,1.0,0.224,23.6,5.3,5.48,5.28,4.22,[],4.5,105,bovada,165,betrivers,7,0.608,0.472,0.136,0.246,0.039,0.521,0.049,0.519,0.048
2026-05-12,824521,2026-05-12T22:40:00Z,571945,Miles Mikolas,Cincinnati Reds,False,0.151,0.167,0.083,0.229,lineup,1.0,0.162,25.7,3.61,4.39,4.16,7.14,"[{""id"": 670770, ""name"": ""TJ Friedl"", ""slot"": 1}, {""id"": 668715, ""name"": ""Spencer Steer"", ""slot"": 2}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""slot"": 3}, {""id"": 701398, ""name"": ""Sal Stewart"", ""slot"": 4}, {""id"": 668709, ""name"": ""JJ Bleday"", ""slot"": 5}, {""id"": 680574, ""name"": ""Matt McLain"", ""slot"": 6}, {""id"": 666181, ""name"": ""Will Benson"", ""slot"": 7}, {""id"": 663886, ""name"": ""Tyler Stephenson"", ""slot"": 8}, {""id"": 663647, ""name"": ""Ke'Bryan Hayes"", ""slot"": 9}]",3.5,100,betmgm,-114,draftkings,5,0.598,0.474,0.124,0.196,-0.245,0.519,0.045,0.548,0.074
2026-05-12,824843,2026-05-12T22:35:00Z,701542,Will Warren,Baltimore Orioles,False,0.305,0.351,0.108,0.247,team,1.0,0.312,21.9,7.44,7.78,6.83,3.01,[],5.5,125,betrivers,122,draftkings,7,0.677,0.565,0.112,0.524,-0.284,0.533,-0.032,0.499,-0.066
2026-05-12,825011,2026-05-13T01:40:00Z,605488,Jeffrey Springs,St. Louis Cardinals,True,0.215,0.212,0.115,0.22,team,1.0,0.213,22.6,4.93,4.73,4.81,4.61,[],4.5,110,betmgm,-126,draftkings,5,0.526,0.466,0.06,0.104,-0.15,0.507,0.041,0.522,0.056
2026-05-12,824843,2026-05-12T22:35:00Z,669432,Trevor Rogers,New York Yankees,True,0.203,0.208,0.133,0.235,team,1.0,0.233,21.8,4.71,4.65,5.08,2.47,[],4.5,-136,fanduel,215,betrivers,6,0.574,0.559,0.015,-0.004,0.342,0.515,-0.044,0.501,-0.058
2026-05-12,824927,2026-05-12T23:15:00Z,656550,Grant Holmes,Chicago Cubs,True,0.181,0.179,0.137,0.202,team,1.0,0.19,23.1,4.15,3.75,4.38,3.08,[],4.5,118,draftkings,-135,betmgm,5,0.446,0.437,0.009,-0.029,-0.035,0.494,0.057,0.509,0.072
